start_time,reserve,reserve_7d_chg,reserve_30d_chg,reserve_90d_chg,reserve_zscore,sig_reserve_raw,reserve_align,sig_reserve,netflow_total,netflow_7d_sum,netflow_30d_sum,netflow_90d_sum,netflow_7d_avg,netflow_30d_avg,netflow_zscore,sig_netflow_raw,netflow_align,sig_netflow,exchange_whale_ratio,whale_ratio_30d_ma,whale_ratio_zscore,sig_whale,stable_reserve,stable_7d_chg,stable_30d_chg,stable_90d_chg,stable_zscore,sig_stable_raw,stable_align,sig_stable,fund_flow_ratio,ffr_30d_ma,ffr_zscore,sig_ffr,mpi,mpi_30d_ma,sig_mpi,composite_whale_score,whale_momentum
2025-09-21T00:00:00.000000+0000,2853260.50957253,-0.008226899874784114,-0.0038143369955877466,-0.003907131093541956,-1.319585170153142,1.4125614959488162,0.5,1.9125614959488162,-1638.45374997,-23668.204477379997,-10924.968631740006,-11191.790648159998,-3381.1720681971424,-364.1656210580002,-1.2710973233039948,1.3794155851549597,0.5,1.8794155851549597,0.42282369,0.44877776966666666,-0.47141770016406537,0.6086487171773792,65129165509.52591,0.048492456775787215,0.11861100774175033,0.21479522805867113,1.850988402692141,1.6874668700804056,0.5,2.0,0.06078638,0.08015805766666667,-1.3306081393053755,1.4198891373320732,-1.1992438248516586,-0.24621447403647714,1.9514137266506901,3.3528437285016546,0.9105913119581968
2025-09-22T00:00:00.000000+0000,2827102.52726899,-0.013940752133549814,-0.01330331813441087,-0.013088335175657752,-1.6154949957019842,1.5841653962978786,0.5,2.0,-26157.98230354,-39969.135398369996,-38116.92591055001,-37492.783570889995,-5709.876485481428,-1270.5641970183337,-2.336492876769527,1.8300817252914687,0.5,2.0,0.41841952,0.447986244,-0.5369929978996535,0.6868940947517882,66059294279.773476,0.0667099394579942,0.153305381642987,0.2247041228219647,1.9505242106937564,1.7236261967619027,0.5,2.0,0.10914319,0.08131356099999999,0.1342201059213023,-0.17848404025708464,-0.10766612390330273,-0.26075939791297686,1.6064717095042276,3.091665762274965,0.5649246674911725
2025-09-23T00:00:00.000000+0000,2826410.43866259,-0.014951314559570597,-0.016407343020737413,-0.012401225032709975,-1.6153126576642434,1.584074800822817,0.5,2.0,-692.0886064,-42899.96237495999,-47147.44996872,-35491.08481409,-6128.566053565713,-1571.581665624,-2.5033749382163246,1.862816610888259,0.5,2.0,0.49870605,0.45037352633333333,0.7341022441468891,-0.9074825570858945,65660083094.6343,0.02025817768490607,0.15063816773820066,0.2154466265628004,1.8978312666775774,1.7049941272584732,0.5,2.0,0.10642043,0.08225922033333334,0.04827179604663073,-0.06434018539826965,-0.002684730588239488,-0.2800097422301213,1.5254387410306383,2.619974944000705,0.7438398658417138
2025-09-24T00:00:00.000000+0000,2823324.61197278,-0.015004988649374088,-0.016951063188310595,-0.012093120950850147,-1.642505554919655,1.5973943075397403,0.5,2.0,-3085.82668981,-43009.30793350999,-48683.592552250004,-34560.75338696,-6144.186847644284,-1622.7864184083335,-2.4821309091650177,1.8590142018678975,0.5,2.0,0.50301657,0.45276126666666666,0.802961926448947,-0.978856102793781,65107470157.75924,0.0087402750365069,0.1342312024547544,0.20265713352210094,1.8278832020878413,1.6784748110114294,0.5,2.0,0.08224343,0.08191095,-0.6875926727074753,0.8575505672929145,-0.4304366080316481,-0.30645645965461277,1.7835120771827646,2.834555698057002,0.1517217479192836
2025-09-25T00:00:00.000000+0000,2829359.82281681,-0.012452050176558496,-0.01689405921555091,-0.006608286677803612,-1.5641177270734574,1.557939574377698,0.5,2.0,6035.21084403,-35675.564399229996,-48620.774634550005,-18821.59934806,-5096.50919989,-1620.6924878183336,-1.9854391091025452,1.7353657034496084,0.5,2.0,0.47424635,0.45186044433333333,0.3547063242573311,-0.4643191844559062,63954301064.09216,-0.02015877619598986,0.09609427553289976,0.1930513269247236,1.6893469906256864,1.619450988031216,0.0,1.619450988031216,0.09696585,0.081974665,-0.24052816598428062,0.31798346674097405,-0.08238940559943485,-0.3206617133309907,1.5881669898180881,2.7277696323844056,0.24883890115474738
2025-09-26T00:00:00.000000+0000,2829636.43868666,-0.009215633289936388,-0.01556124570846764,-0.006450700566521248,-1.5528156697800253,1.5519793212257018,0.5,2.0,276.61586985,-26319.442089469998,-44728.70221340001,-18371.64737421,-3759.920298495714,-1490.9567404466668,-1.3681346724175876,1.444267544382668,0.5,1.944267544382668,0.42401878,0.45082005999999997,-0.443763345034611,0.5750061825707894,63482385696.91186,-0.03386603194207814,0.08371068715944524,0.18526555568122471,1.6298753123384118,1.5912555762536056,0.0,1.5912555762536056,0.09200709,0.082344754,-0.3906760071440367,0.5094340250143776,0.8937457649042304,-0.27997387446097316,0.21171232781395385,2.7662415704043184,-0.2885077543289287
2025-09-27T00:00:00.000000+0000,2828364.60716536,-0.009294324071721245,-0.016153031820982773,-0.0071257095940165495,-1.5591542810751504,1.5553306497159811,0.5,2.0,-1271.8315213,-26534.356157139995,-46436.75792938,-20298.74779859,-3790.6223081628564,-1547.8919309793334,-1.3750171691384634,1.4486442542011226,0.5,1.9486442542011226,0.45384732,0.45168942866666667,0.03393621288521482,-0.045240565288774647,63325887269.2048,-0.030830511764534125,0.061342855349763886,0.18390154918903417,1.6073017637019216,1.5800772976128004,0.0,1.5800772976128004,0.05545253,0.08177162966666666,-1.4973941615884259,1.521727199879557,-1.0861804860328157,-0.3084940138800739,1.9392728752630217,3.1269731618262844,-0.06881773552970927
2025-09-28T00:00:00.000000+0000,2828242.78238981,-0.00876811882363606,-0.015038924010101214,-0.0054007101406848895,-1.5522286473512665,1.5516678386093026,0.5,2.0,-121.82477555,-25017.72718272,-43183.156495530005,-15357.46066874,-3573.961026102857,-1439.4385498510003,-1.2710564368769506,1.379387002107031,0.5,1.879387002107031,0.39306683,0.44719475900000005,-0.9330859952092948,1.1051176730983197,62956235744.236595,-0.0333633902459797,0.05219758864491736,0.1707731249931224,1.559910909477844,1.5557292230268585,0.0,1.5557292230268585,0.05184217,0.08031425766666667,-1.6090335035593346,1.5809443134419854,-1.2171940972985522,-0.3528344751431005,1.9531069756326425,3.4447578277059945,0.0919140992043399
2025-09-29T00:00:00.000000+0000,2833284.94039416,0.002186837253172492,-0.014356886285060332,-0.003820445329245542,-1.4857606015433558,1.5151569120653774,0.0,1.5151569120653774,5042.15800435,6182.413125170004,-41269.653423640004,-10865.922881269998,883.2018750242862,-1375.6551141213336,0.7428673500765094,-0.9167386247368577,0.0,-0.9167386247368577,0.43498809,0.446393209,-0.2600439174691753,0.3432929179461156,62464979699.540695,-0.05441042959087915,0.039374493947686974,0.1641356651748926,1.4985821447375747,1.522393789741637,0.0,1.522393789741637,0.0969069,0.08150025666666667,-0.24213154086552882,0.320066904103849,0.35845151321389623,-0.326588379964672,1.131905954739677,1.1493097277392907,-1.942356034535674
2025-09-30T00:00:00.000000+0000,2824771.92682405,-0.0005797147562599881,-0.018943285753827845,-0.005724183113712057,-1.576777750489245,1.5645333973570856,0.5,2.0,-8513.01357011,-1638.5118385399974,-54543.698669180005,-16262.60187465,-234.07311979142818,-1818.1232889726668,0.23535035690792444,-0.31125056834383497,0.5,0.18874943165616503,0.37081993,0.442257878,-1.2813784670253445,1.3865689052811727,62673753527.15973,-0.04548165988718665,0.04108487873742629,0.16493424746842766,1.520230091279111,1.5344006248362383,0.0,1.5344006248362383,0.12525559,0.08386803066666666,0.6223220064291982,-0.7852189856510582,0.17010997706171355,-0.31009822891939526,1.3608338984909647,2.085788557431287,-0.5341863865694183
2025-10-01T00:00:00.000000+0000,2817351.74575329,-0.002115543566673452,-0.02748977683130325,-0.007731829493870635,-1.6549186109396208,1.6033475632209078,0.5,2.0,-7420.18107076,-5972.866219489997,-79637.59033164,-21953.02033251,-853.2666027842853,-2654.5863443880003,-0.043718130555992614,0.058274341188577515,0.5,0.5582743411885775,0.38085209,0.4413148756666666,-1.1144035882890537,1.2618311646887672,63361121339.12395,-0.02682255683416643,0.05811448682936477,0.16688126733320974,1.5988272038300126,1.5758115434719513,0.0,1.5758115434719513,0.11027245,0.08532497666666666,0.16350076070806954,-0.2171417330154228,0.494857824055059,-0.2971231257082921,0.932303174696673,2.2734622713787545,-0.5610934266782475
2025-10-02T00:00:00.000000+0000,2808144.11890455,-0.007498411386621872,-0.029336615241926045,-0.011076501620479108,-1.7531440909088358,1.6477502528656638,0.5,2.0,-9207.62684874,-21215.703912259996,-84871.27963595,-31452.799872339998,-3030.814844608571,-2829.042654531667,-1.0236811504949421,1.1862250040394686,0.5,1.6862250040394686,0.45287515,0.442531636,0.044727930149272475,-0.05961957099711134,63453727086.689095,-0.007827057274872186,0.06875947227584599,0.17794602033634094,1.606745358518415,1.5797983909164874,0.0,1.5797983909164874,0.11753085,0.086174901,0.38294967666655516,-0.49978806756493505,0.5802087707428959,-0.2662521701206094,0.7935090786122322,2.3579103502050067,-0.3698592821793989
2025-10-03T00:00:00.000000+0000,2785406.33334011,-0.015631020558626633,-0.036887258585378495,-0.018837365547330304,-2.0064374713952526,1.7422012299444996,0.5,2.0,-22737.78556444,-44230.10534655,-106681.17995444001,-53477.084691719996,-6318.586478078571,-3556.039331814667,-2.4817649868693423,1.8589478248341507,0.5,2.0,0.36907904,0.4394641563333333,-1.297625839400545,1.3977355225897097,64105769190.433586,0.009819786806658298,0.0731544864319179,0.1882416134817769,1.681766899118942,1.6159565004656822,0.5,2.0,0.13097108,0.08822943133333333,0.7890724677601255,-0.9647092207559009,0.4090909063315498,-0.23806891662831023,1.061098244753976,3.0385984615765276,0.2723568911722092
2025-10-04T00:00:00.000000+0000,2786867.74010572,-0.014671682340569613,-0.0366937385588843,-0.018028399659337998,-1.9774272507845734,1.7327135140891556,0.5,2.0,1461.40676561,-41496.86705964,-106155.85130802002,-51165.19194538,-5928.123865662857,-3538.528376934001,-2.2862803225823303,1.8188490611814998,0.5,2.0,0.3525201,0.43502657266666667,-1.5565826950576849,1.553973661847805,64307587045.83717,0.015502345390899367,0.043461615347945425,0.18985588562957975,1.7026373997856075,1.6255093391296351,0.5,2.0,0.04607704,0.08723078433333334,-1.8026036880949536,1.6683665854690375,-0.5730713602926114,-0.24171470044045684,1.835025859683075,3.766870587584764,0.6398974257584795
2025-10-05T00:00:00.000000+0000,2792793.57273647,-0.012534005168886501,-0.035050775277637565,-0.014457100597011519,-1.8974261790896823,1.7048465070367895,0.5,2.0,5925.83263075,-35449.209653339996,-101445.31692119001,-40967.97577477,-5064.17280762,-3381.510564039667,-1.8868124235081374,1.7009543880522004,0.5,2.0,0.46237131,0.4376759546666667,0.21455370326885986,-0.2841365031600313,64144134947.79829,0.018868650412766124,0.03816549919733554,0.19131189925567538,1.6796224691369654,1.6149627075882909,0.5,2.0,0.06850414,0.086538185,-1.1208224482794147,1.266969000750825,0.20810036853802424,-0.23436643668932022,1.3189676538739246,3.03194637997694,-0.4128114477290543
2025-10-06T00:00:00.000000+0000,2789867.0019327,-0.015324240016402835,-0.03606393618009071,-0.015099515048051088,-1.9202639537159285,1.7130635849952458,0.5,2.0,-2926.57080377,-43417.93846146,-104377.86206476002,-42771.46719021,-6202.562637351429,-3479.262068825334,-2.369450733324155,1.837089374853755,0.5,2.0,0.4066875,0.4360548436666667,-0.6789629763925703,0.8481365930243544,64473660097.38764,0.03215690467696921,0.044169479473153014,0.2009238468389622,1.7166574119669546,1.6318064005829487,0.5,2.0,0.12849495,0.089387337,0.7089346129754698,-0.88063254529271,-0.14479141121246064,-0.19498893005949988,1.6320424410629322,3.004722957061351,1.8554132293220604
2025-10-07T00:00:00.000000+0000,2786253.60065225,-0.01363590660400926,-0.03745824619918938,-0.015960869791835565,-1.9506138656922594,1.7236569502112755,0.5,2.0,-3613.40128045,-38518.32617179999,-108429.76206953001,-45192.33998106999,-5502.618024542856,-3614.3254023176673,-2.042068820932591,1.753425138660222,0.5,2.0,0.4135448,0.43380972633333337,-0.5644161646512388,0.7189405642282435,64760855594.63939,0.033301054269475217,0.0678211946523178,0.19820629625526257,1.7488117775194316,1.645890274762776,0.5,2.0,0.1372698,0.09260373966666667,0.9729186818019407,-1.1414702772886816,-0.12389583826319513,-0.15372643180037515,1.6178395174601843,2.910956017302774,0.8251674598714871
2025-10-08T00:00:00.000000+0000,2783974.16403207,-0.01184714751061225,-0.03834929081702174,-0.015700882734897902,-1.9649845331913445,1.7285456075977508,0.5,2.0,-2279.43662018,-33377.58172121999,-111021.01191632001,-44408.098229229996,-4768.225960174284,-3700.7003972106672,-1.706555164920705,1.6272786544528572,0.5,2.0,0.45103905,0.4336137656666666,0.043754613384294344,-0.05832294362786231,64467557451.68639,0.01746238212295099,0.05824364586172839,0.18587089565047682,1.7103700936538908,1.6289943161716074,0.5,2.0,0.10509531,0.09391304166666667,-0.018880202039461693,0.02517227340596602,0.3712840229826944,-0.12518827658412504,1.1143348648579425,2.810404544564423,0.5369422731856686
2025-10-09T00:00:00.000000+0000,2780097.64711818,-0.009987547148153812,-0.037053363071896384,-0.01641912075230535,-1.9978376418461299,1.7394218611488341,0.5,2.0,-3876.51691389,-28046.471786369995,-106975.77990678001,-46408.749838799995,-4006.6388266242852,-3565.859330226,-1.36442888223972,1.4418989165853444,0.5,1.9418989165853444,0.50746931,0.4331744216666667,0.9604197111803243,-1.130180080816379,65215578826.170906,0.027765929920472728,0.06779466870608526,0.18247473569139988,1.801075812099847,1.66774647811096,0.5,2.0,0.11926697,0.09516619899999999,0.4136072231077854,-0.5379121417389064,-0.40164474904597475,-0.13472476303263145,1.7714132949791983,2.4785956646958174,0.12068531449081066
2025-10-10T00:00:00.000000+0000,2779041.19780467,-0.0022851730676605496,-0.03784055844197504,-0.017553859848965517,-1.9979482176047207,1.7394577742798265,0.5,2.0,-1056.44931351,-6365.135535439996,-109296.30403865,-49654.528331969996,-909.3050764914279,-3643.210134621667,-0.007764210128143249,0.01035218771761438,0.5,0.5103521877176144,0.43150799,0.4302075673333334,-0.2670570457367115,0.35236091320313717,65446279886.08641,0.020910921319276004,0.06863003607803805,0.1747649936960344,1.8280303796413733,1.6785328296256954,0.5,2.0,0.1147991,0.09569609633333333,0.2742754894874558,-0.3616787899180718,0.36899206498165416,-0.13245850707684564,1.1174917335222518,2.1120469565405844,-0.9265515050359432
2025-10-11T00:00:00.000000+0000,2783840.38259326,-0.0010862939309580519,-0.035199311798761054,-0.016929043115531707,-1.9309066478394394,1.7168203136539102,0.5,2.0,4799.18478859,-3027.3575124599965,-101564.25759560001,-47939.320690579996,-432.47964463714237,-3385.475253186667,0.2006261037576234,-0.265917669531105,0.5,0.23408233046889498,0.42001694,0.42958629033333334,-0.45006481594302544,0.5827043111945144,66180494348.673805,0.02912420429492496,0.08155315686673681,0.19452854494529934,1.9171206057138646,1.7119452578903434,0.5,2.0,0.10116379,0.09553022966666667,-0.1438369797740222,0.1911969706547864,2.327463967999684,-0.04013374508921579,-1.7372562893814607,1.5826405948474669,-2.184229992737297
2025-10-12T00:00:00.000000+0000,2780586.04298982,-0.004371082011152338,-0.035462258573130685,-0.01932844289728866,-1.95698752070549,1.7258351385227737,0.5,2.0,-3254.33960344,-12207.529746649994,-102231.21087566,-54803.668122799994,-1743.9328209499993,-3407.707029188667,-0.37247012182634354,0.4866651867484292,0.5,0.9866651867484292,0.47976655,0.430081225,0.5210803258342644,-0.6681121297918371,65341268816.04013,0.018663185172207785,0.053785293849482774,0.1898646595886163,1.8094567633037795,1.6711350580731972,0.5,2.0,0.06170497,0.093070217,-1.358784153073224,1.438274729261535,-0.0335289040054718,-0.06000393601920236,1.5506396044413417,2.4906818211772386,-0.5412645587997016
2025-10-13T00:00:00.000000+0000,2778983.84866233,-0.003900957738426579,-0.035476438350535315,-0.02243474071436263,-1.9638863419342043,1.7281748689402998,0.5,2.0,-1602.19432749,-10883.153270369996,-102214.66131486,-63776.593431420006,-1554.736181481428,-3407.155377162,-0.28827180441672706,0.37969931930712714,0.5,0.8796993193071272,0.51814147,0.435247438,1.1412746000286031,-1.2831543975655724,65261977723.10348,0.012226971828884534,0.05007372915014072,0.21134696553219492,1.7978709564846802,1.6664423210551604,0.5,2.0,0.06684892,0.093511809,-1.201749396535662,1.3293765430760582,-0.3308692141119554,-0.08098409752935884,1.7389232269956916,2.2685632943982417,-0.7361596626631095
2025-10-14T00:00:00.000000+0000,2778022.93904248,-0.0029540245754525133,-0.034378945340011,-0.021887401834817057,-1.9636114017135204,1.7280819783574828,0.5,2.0,-960.90961985,-8230.661609769995,-98905.77500743001,-62164.31982087,-1175.8088013957135,-3296.859166914334,-0.12087191249714127,0.1608146257994143,0.5,0.6608146257994143,0.40125498,0.43367867033333335,-0.761529593820705,0.9362811838394408,66678275842.92579,0.029607704078034373,0.07343106126390453,0.17691226554899417,1.975792936022917,1.7321694800474527,0.5,2.0,0.08847671,0.09430132933333332,-0.5312649493287611,0.6801487587659024,0.45800040736580294,-0.03799786375776681,0.9890001828273913,2.545121456370198,-0.36583456093257594
2025-10-15T00:00:00.000000+0000,2768673.17153436,-0.005496097160452595,-0.03432020636744597,-0.024131849242180387,-2.059013666020376,1.7586011424876222,0.5,2.0,-9349.76750812,-15300.992497709994,-98398.49113300002,-68465.40029455,-2185.856071101428,-3279.949704433334,-0.5601852087844459,0.714023276160285,0.5,1.214023276160285,0.47313727,0.4363817986666667,0.4059317810020686,-0.5284055135621899,66772115931.21395,0.03574756932980827,0.07822041574967377,0.17394382806714945,1.9850551960530276,1.7352391752517473,0.5,2.0,0.08904716,0.09400746066666668,-0.5098405699036449,0.6547650062356466,-0.12640387688928795,-0.06870088437444807,1.6195698046251308,2.5033569461836414,-0.30704759838078166
2025-10-16T00:00:00.000000+0000,2773069.6959542,-0.002527951193104774,-0.033541405993770944,-0.022999777583112942,-1.9965042027218156,1.7389884199746541,0.5,2.0,4396.52441984,-7027.951163979995,-96240.70508335001,-65281.44494341999,-1003.9930234257135,-3208.0235027783338,-0.04127940527847891,0.05502531699089134,0.5,0.5550253169908913,0.47139656,0.4349997603333333,0.37724210934047286,-0.4926464490876932,67378133449.09912,0.0331600924480392,0.046954076337529425,0.1679424743887436,2.059759905782972,1.7588267370402446,0.5,2.0,0.08927043,0.09393055533333333,-0.4987322141568387,0.6415094177685975,0.5391479346449225,-0.04905977265050208,0.8615568271870265,2.0303319727602624,-0.44826369193555493
2025-10-17T00:00:00.000000+0000,2773546.07309518,-0.0019773455369537815,-0.03237161105575,-0.02299456116540435,-1.9792531713692258,1.7333201167497247,0.5,2.0,476.37714098,-5495.1247094899945,-92787.84681111001,-65277.50234321,-785.0178156414278,-3092.9282270370004,0.05492478774679342,-0.07320033831576787,0.5,0.4267996616842321,0.41998702,0.4370936833333333,-0.45741698226356237,0.5916622068393836,68027338580.27345,0.039437821350266904,0.05397915267160082,0.1892661843325392,2.1399346620214303,1.7819449657827848,0.5,2.0,0.08824837,0.09309292933333334,-0.5264680129862679,0.6744863961963137,0.8572430481556227,0.0008901642788505138,0.28359003714485753,2.1825137795621656,0.07046682302158125
2025-10-18T00:00:00.000000+0000,2775048.46540391,-0.003158197303381426,-0.03140865980701572,-0.02361043962686575,-1.9503862032813972,1.7235788512794885,0.5,2.0,1502.39230873,-8791.917189349995,-89986.92181213001,-67104.48054054,-1255.9881699071423,-2999.5640604043338,-0.15068755385175125,0.20024357957900057,0.5,0.7002435795790005,0.40916429,0.4375391396666667,-0.6298007707356379,0.7936370656220024,68150143618.978645,0.029761779353410196,0.04412555551375384,0.20803348216448822,2.151745375660021,1.7851689373703512,0.5,2.0,0.05078491,0.091019579,-1.6824777370050112,1.6162854177062944,-1.2600592459702369,-0.031800730188866054,1.9569181299848937,2.902853619014339,1.320213024166872
2025-10-19T00:00:00.000000+0000,2775020.95014283,-0.002001410048439205,-0.02833899892434796,-0.02393601332735924,-1.9394697315011344,1.7198099259426252,0.5,2.0,-27.51526108,-5565.092846989995,-80934.93063330001,-68051.82790603,-795.0132638557136,-2697.8310211100006,0.05166527927022807,-0.06885981042982713,0.5,0.43114018957017286,0.45890183,0.4379292513333333,0.1846217974174775,-0.24492684642748316,67903930358.052574,0.03921964768127299,0.0334251456265841,0.19347333471625044,2.1161305501586494,1.7753081543837679,0.5,2.0,0.04025454,0.08933402766666668,-1.9962017336450224,1.7388900075872724,-1.3681969308376147,-0.061909259173070434,1.965224128536974,2.482914868081691,-0.007766953095547535
2025-10-20T00:00:00.000000+0000,2775008.1287565,-0.0014306380037954198,-0.02798376951071652,-0.02404903104363273,-1.9286700704018906,1.716034621802248,0.5,2.0,-12.82138633,-3975.719905829995,-79890.834566,-68380.74735062,-567.9599865471421,-2663.0278188666666,0.15134773655253578,-0.20111496083568206,0.5,0.29888503916431797,0.41879967,0.436415535,-0.4721277466178053,0.6095076423099144,68156791858.76494,0.044356825163094374,0.04310394901727612,0.19057546179393098,2.1459511358465804,1.7835929403988295,0.5,2.0,0.09015189,0.09070856466666667,-0.45541042201441606,0.589219969765276,-0.4020235475375653,-0.02845279278314261,1.7715765203397054,2.4044541102961294,0.13589081589788776
2025-10-21T00:00:00.000000+0000,2774827.44070407,-0.0011502778805388767,-0.02748892665262129,-0.022786776958429136,-1.9201979526046984,1.7130401446278172,0.5,2.0,-180.68805243,-3195.4983384099946,-78433.06886846,-64703.764233409995,-456.4997626299992,-2614.435628948667,0.20026625271245965,-0.26544633506634036,0.5,0.23455366493365964,0.52860956,0.4399417306666667,1.3167875537299432,-1.4106895997390374,68651788451.80122,0.029597535088106423,0.05408672005416819,0.210248188436231,2.207843232321271,1.7998768435715082,0.5,2.0,0.11797679,0.09261491166666666,0.4073379669760872,-0.5301491209814867,1.7618104514093136,0.07024901642555646,-1.2842842328948878,0.9311832817698438,-1.6139381746003543
2025-10-22T00:00:00.000000+0000,2772091.09705098,0.001234499453298098,-0.019458590442827467,-0.025083132654641214,-1.9408713124824652,1.7202964692477605,0.0,1.7202964692477605,-2736.34365309,3417.9255166200055,-55011.430218010006,-71321.70039012001,488.27507380285795,-1833.7143406003336,0.6128758374643186,-0.7745392343921108,0.0,-0.7745392343921108,0.49309898,0.442431046,0.7440196463796038,-0.9179517920582763,69076360519.32994,0.03450908445809525,0.04567209311650568,0.20853480580793327,2.2605311866624382,1.8128178502171914,0.5,2.0,0.09142849,0.09202442166666666,-0.4129759483788807,0.5371312400926704,0.08668989947920736,0.0767275505383068,1.4454344163960142,1.194006211108079,-1.3093507350755624
2025-10-23T00:00:00.000000+0000,2776359.29834586,0.0011862674769623045,-0.017708376544353997,-0.027940075111856012,-1.8816408534677593,1.6990408993304307,0.0,1.6990408993304307,4268.20129488,3289.602391660006,-50051.14031673001,-79801.34284643999,469.9431988085723,-1668.3713438910004,0.6032565431965199,-0.7636100894770231,0.0,-0.7636100894770231,0.50373123,0.442598552,0.9233794325363451,-1.0960949468943464,68601549904.36152,0.018157470274634855,0.04479840218124234,0.22574529281188943,2.1958013754458867,1.796802313992956,0.5,2.0,0.07636179,0.091022467,-0.8757698726264643,1.0509111644087792,-0.6406245752046383,0.055462889051093506,1.855119657909447,1.3200930853220452,-0.7102388874382173
2025-10-24T00:00:00.000000+0000,2774323.03286532,0.0002801322745912465,-0.017355984820045387,-0.02882017311257967,-1.8950950236805377,1.7039956756859023,0.0,1.7039956756859023,-2036.26548054,776.959770140006,-49001.579107460006,-82329.21222597,110.99425287714371,-1633.3859702486668,0.4460057486058449,-0.5777477367657956,0.0,-0.5777477367657956,0.51654499,0.4430494993333333,1.1338994390910602,-1.2773502852015621,68553435462.55967,0.007733609652616546,0.052927341462518096,0.22286351842300287,2.188494205527859,1.7949149046018977,0.5,2.0,0.07498152,0.09078040333333333,-0.9143574253379265,1.0876509573731612,0.22051499248563317,0.07716127573500288,1.304822028640677,1.2584134811023524,-0.9241002984598132
2025-10-25T00:00:00.000000+0000,2774760.20067826,-0.0001038773661950341,-0.019297518010343625,-0.02908079322714233,-1.8805522104600532,1.6986366692604409,0.5,2.0,437.16781294,-288.2647256499938,-54599.62213855,-83109.10638901999,-41.180675092856255,-1819.9874046183334,0.38079827433938923,-0.4970977002808374,0.5,0.0029022997191626154,0.43776349,0.441833404,-0.15737284486037206,0.20906395215185858,68660956448.00904,0.0074954035590343625,0.07359403989420628,0.2330372678750819,2.201358885086121,1.7982267749448562,0.5,2.0,0.03974172,0.08887293233333332,-1.9996320259948306,1.740004078037582,-1.2868417367640357,0.037012864696182854,1.959142141541539,2.403999579420963,-0.4988540395933758
2025-10-26T00:00:00.000000+0000,2771280.42452449,-0.0013479269834513609,-0.02062314909588012,-0.02930338867010088,-1.9111309796779727,1.7098031582046085,0.5,2.0,-3479.77615377,-3740.525618339994,-58356.01416217,-83659.41164914999,-534.3608026199992,-1945.2004720723335,0.1668362009421141,-0.22153549607799747,0.5,0.2784645039220025,0.41888893,0.441662409,-0.46676852680371383,0.603018627355979,68178846884.98267,0.004048609932893196,0.0739805402162017,0.23553651558292335,2.135635416468139,1.7807601206448223,0.5,2.0,0.05567973,0.08766202033333333,-1.4979734402406168,1.5220523396165153,-1.0521217583449027,-0.02784938607878825,1.935061653012374,2.6115606386935726,0.12864577061188154
2025-10-27T00:00:00.000000+0000,2767470.55156704,-0.002716236075617397,-0.02152977570291022,-0.027165665313624465,-1.9453805034389668,1.7218564888445396,0.5,2.0,-3809.87295745,-7537.577189459994,-60894.05559832001,-77279.52857812999,-1076.7967413514277,-2029.8018532773337,-0.06834237874871885,0.09106017105180016,0.5,0.5910601710518002,0.43679625,0.44109404,-0.1686201835201731,0.22388464418317963,68664475084.43816,0.0074487547290261365,0.08430340332285403,0.23598541493746203,2.2013287528327936,1.79821907721571,0.5,2.0,0.09643231,0.089028013,-0.23455117028484002,0.31021070763580094,-0.3855308958325551,-0.004494399738779566,1.7643675106809318,2.3776111224442005,-0.026842987851928957
2025-10-28T00:00:00.000000+0000,2762775.08910509,-0.004343459857064772,-0.023147833592065528,-0.02856596738409486,-1.9890175162677628,1.7365423577727714,0.5,2.0,-4695.46246195,-12052.351598979993,-65467.69328472001,-81242.10233035,-1721.764514139999,-2182.2564428240003,-0.34910549427293874,0.457247812749346,0.5,0.957247812749346,0.50663697,0.44487971133333326,0.9791628638456127,-1.1470705541071384,69017923039.53528,0.005333212666281941,0.09628414443208841,0.23905265152502017,2.2487482828108574,1.8099946879127975,0.5,2.0,0.0934854,0.09041612066666667,-0.32161553339670784,0.4223681200917251,-0.6011046165360439,0.01604191628663738,1.843669319851122,2.1877102281311007,1.256526946361257
2025-10-29T00:00:00.000000+0000,2761633.96317089,-0.0037722908497540104,-0.025289012129257188,-0.02824263367613757,-1.9916777133728374,1.7374139324115454,0.5,2.0,-1141.1259342,-10457.133880089994,-71650.97722327,-80262.64484567,-1493.8762685842848,-2388.3659074423335,-0.24664756146303404,0.325931210403454,0.5,0.825931210403454,0.47725386,0.44628857033333336,0.49165612838468786,-0.6330325571477787,68838312888.44933,-0.0034461518975656127,0.10203050124349106,0.2396788046070463,2.2230842321635436,1.8037050128015046,0.0,1.8037050128015046,0.08263759,0.089940477,-0.6565390871024339,0.8234602441698459,-0.5920723877384143,-0.015642213745106305,1.840932952309242,2.297045981193662,1.1030397700855832
2025-10-30T00:00:00.000000+0000,2767180.56717387,-0.003306031455460004,-0.020387967999572758,-0.031367699838017696,-1.917429295876092,1.7120552601545334,0.5,2.0,5546.60400298,-9178.731171989995,-57591.359650180006,-89610.97974349,-1311.247310284285,-1919.7119883393336,-0.16536622124489472,0.21959936147514525,0.5,0.7195993614751452,0.44621855,0.4488018576666667,-0.022915509819225115,0.030551636345085738,69322286622.74266,0.010506128788430172,0.10608161664837552,0.2526856865598413,2.289726603809975,1.819642101562655,0.5,2.0,0.09448799,0.08891489033333334,-0.2820720791803677,0.3717247483179689,0.8506956196538732,0.007043974341299016,0.2964095265091609,2.1025920266065246,0.7824989412844794
